[ 0.          1.          1.          0.2         0.2857143  -0.42857143],[ 1.          1.          0.41588196 -0.04       -0.2857143  -0.42857143],[0. 0. 0. 0. 0. 0.]
obs,info
[ 0.          1.          1.          0.2         0.2857143  -0.42857143],[ 1.          1.          0.46588197 -0.04       -0.2857143  -0.42857143],[0. 0. 0. 0. 0. 0.]
obs,info
[ 0.          1.          1.          0.2         0.2857143  -0.42857143],[ 1.          1.          0.51588196 -0.04       -0.2857143  -0.42857143],[0. 0. 0. 0. 0. 0.]
obs,info
[ 0.          1.          1.          0.2         0.2857143  -0.42857143],[ 1.          1.          0.56588197 -0.04       -0.2857143  -0.42857143],[0. 0. 0. 0. 0. 0.]
obs,info
[ 0.          1.          1.          0.2         0.2857143  -0.42857143],[ 1.          1.          0.615882   -0.04       -0.2857143  -0.42857143],[0. 0. 0. 0. 0. 0.]
obs,info
[ 0.          1.          1.          0.2         0.2857143  -0.42857143],[ 1.          1.          0.665882   -0.04       -0.2857143  -0.42857143],[0. 0. 0. 0. 0. 0.]
obs,info
[ 0.          1.          1.          0.2         0.2857143  -0.42857143],[ 1.          1.          0.71588194 -0.04       -0.2857143  -0.42857143],[0. 0. 0. 0. 0. 0.]
obs,info
[ 0.          1.          1.          0.2         0.2857143  -0.42857143],[ 1.          1.          0.76588196 -0.04       -0.2857143  -0.42857143],[0. 0. 0. 0. 0. 0.]
obs,info
[ 0.          1.          1.          0.2         0.2857143  -0.42857143],[ 1.          1.          0.81588197 -0.04       -0.2857143  -0.42857143],[0. 0. 0. 0. 0. 0.]
obs,info
[ 0.          1.          1.          0.2         0.2857143  -0.42857143],[ 1.          1.          0.865882   -0.04       -0.2857143  -0.42857143],[0. 0. 0. 0. 0. 0.]
obs,info
[ 0.          1.          1.          0.2         0.2857143  -0.42857143],[ 1.          1.          0.915882   -0.04       -0.2857143  -0.42857143],[0. 0. 0. 0. 0. 0.]
obs,info
[ 0.          1.          1.          0.2         0.2857143  -0.42857143],[ 1.          1.          0.96588194 -0.04       -0.2857143  -0.42857143],[0. 0. 0. 0. 0. 0.]
obs,info
[ 0.          1.          1.          0.2         0.2857143  -0.42857143],[ 1.          1.          1.         -0.04       -0.2857143  -0.42857143],[0. 0. 0. 0. 0. 0.]
obs,info
[ 0.          1.          1.          0.2         0.2857143  -0.42857143],[ 1.          1.          1.         -0.04       -0.2857143  -0.42857143],[0. 0. 0. 0. 0. 0.]
obs,info
[ 0.          1.          1.          0.2         0.2857143  -0.42857143],[ 1.          1.          1.         -0.04       -0.2857143  -0.42857143],[0. 0. 0. 0. 0. 0.]
obs,info
[ 0.          1.          1.          0.2         0.2857143  -0.42857143],[ 1.          1.          1.         -0.04       -0.2857143  -0.42857143],[0. 0. 0. 0. 0. 0.]
obs,info
[ 0.          1.          1.          0.2         0.2857143  -0.42857143],[ 1.          1.          1.         -0.04       -0.2857143  -0.42857143],[0. 0. 0. 0. 0. 0.]
obs,info
[ 0.          1.          1.          0.2         0.2857143  -0.42857143],[ 1.          1.          1.         -0.04       -0.2857143  -0.42857143],[0. 0. 0. 0. 0. 0.]
obs,info
[ 0.          1.          1.          0.2         0.2857143  -0.42857143],[ 1.          1.          1.         -0.04       -0.2857143  -0.42857143],[0. 0. 0. 0. 0. 0.]
obs,info
[ 0.          1.          1.          0.2         0.2857143  -0.42857143],[ 1.          1.          1.         -0.04       -0.2857143  -0.42857143],[0. 0. 0. 0. 0. 0.]
obs,info
[ 0.          1.          1.          0.2         0.2857143  -0.42857143],[ 1.          1.          1.         -0.04       -0.2857143  -0.42857143],[0. 0. 0. 0. 0. 0.]
obs,info
[ 0.          1.          1.          0.2         0.2857143  -0.42857143],[ 1.          1.          1.         -0.04       -0.2857143  -0.42857143],[0. 0. 0. 0. 0. 0.]
obs,info
[ 0.          1.          1.          0.2         0.2857143  -0.42857143],[ 1.          1.          1.         -0.04       -0.2857143  -0.42857143],[0. 0. 0. 0. 0. 0.]
obs,info
[ 0.          1.          1.          0.2         0.2857143  -0.42857143],[ 1.          1.          1.         -0.04       -0.2857143  -0.42857143],[0. 0. 0. 0. 0. 0.]
obs,info
[ 0.          1.          1.          0.2         0.2857143  -0.42857143],[ 1.          1.          1.         -0.04       -0.2857143  -0.42857143],[0. 0. 0. 0. 0. 0.]
obs,info
[ 0.          1.          1.          0.2         0.2857143  -0.42857143],[ 1.          1.          1.         -0.04       -0.2857143  -0.42857143],[0. 0. 0. 0. 0. 0.]
obs,info
[ 0.          1.          1.          0.2         0.2857143  -0.42857143],[ 1.          1.          1.         -0.04       -0.2857143  -0.42857143],[0. 0. 0. 0. 0. 0.]
obs,info
[ 0.          1.          1.          0.2         0.2857143  -0.42857143],[ 1.          1.          1.         -0.04       -0.2857143  -0.42857143],[0. 0. 0. 0. 0. 0.]
obs,info
[ 0.          1.          1.          0.2         0.2857143  -0.42857143],[ 1.          1.          1.         -0.04       -0.2857143  -0.42857143],[0. 0. 0. 0. 0. 0.]
obs,info
[ 0.          1.          1.          0.2         0.2857143  -0.42857143],[ 1.          1.          1.         -0.04       -0.2857143  -0.42857143],[0. 0. 0. 0. 0. 0.]
obs,info
[ 0.          1.          1.          0.2         0.2857143  -0.42857143],[ 1.          1.          1.         -0.04       -0.2857143  -0.42857143],[0. 0. 0. 0. 0. 0.]
obs,info
[ 0.          1.          1.          0.2         0.2857143  -0.42857143],[ 1.          1.          1.         -0.04       -0.2857143  -0.42857143],[0. 0. 0. 0. 0. 0.]
obs,info
[ 0.          1.          1.          0.2         0.2857143  -0.42857143],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.]
obs,info
[ 0.          1.          1.          0.2         0.2857143  -0.42857143],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.]
obs,info
[ 0.          1.          1.          0.2         0.2857143  -0.42857143],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.]
obs,info
[ 0.          1.          1.          0.2         0.2857143  -0.42857143],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.]
obs,info
[ 0.          1.          1.          0.2         0.2857143  -0.42857143],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.]
obs,info
[ 0.          1.          1.          0.2         0.2857143  -0.42857143],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.]
obs,info
[ 0.          1.          1.          0.2         0.2857143  -0.42857143],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.]
obs,info
[ 0.          1.          1.          0.2         0.2857143  -0.42857143],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.]
obs,info
[ 0.          1.          1.          0.2         0.2857143  -0.42857143],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.]
obs,info
[ 0.          1.          1.          0.2         0.2857143  -0.42857143],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.]
obs,info
[ 0.          1.          1.          0.2         0.2857143  -0.42857143],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.]
obs,info
[ 0.          1.          1.          0.2         0.2857143  -0.42857143],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.]
obs,info
[ 0.          1.          1.          0.2         0.2857143  -0.42857143],[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.]
obs,info
